lesson_code|code|title|lesson_order|slides_count|notes
EE-PRO-C1-L41|EE-PRO-C1-L41-ACT-1|Warm-up|1|1|
EE-PRO-C1-L41|EE-PRO-C1-L41-ACT-2|Language Review|2|13|
EE-PRO-C1-L41|EE-PRO-C1-L41-ACT-3|Listening|3|5|
EE-PRO-C1-L41|EE-PRO-C1-L41-ACT-4|Language Practice|4|7|
EE-PRO-C1-L41|EE-PRO-C1-L41-ACT-5|Pronunciation|5|2|
EE-PRO-C1-L41|EE-PRO-C1-L41-ACT-6|Discussion|6|2|
EE-PRO-C1-L42|EE-PRO-C1-L42-ACT-1|Warm-up|1|1|
EE-PRO-C1-L42|EE-PRO-C1-L42-ACT-2|Vocabulary|2|7|
EE-PRO-C1-L42|EE-PRO-C1-L42-ACT-3|Listening|3|6|
EE-PRO-C1-L42|EE-PRO-C1-L42-ACT-4|Pronunciation|4|9|
EE-PRO-C1-L42|EE-PRO-C1-L42-ACT-5|Language Practice|5|6|
EE-PRO-C1-L42|EE-PRO-C1-L42-ACT-6|Role-play|6|2|
EE-PRO-C1-L43|EE-PRO-C1-L43-ACT-1|Warm-up|1|1|
EE-PRO-C1-L43|EE-PRO-C1-L43-ACT-2|Language Presentation/Review|2|9|
EE-PRO-C1-L43|EE-PRO-C1-L43-ACT-3|Listening|3|5|
EE-PRO-C1-L43|EE-PRO-C1-L43-ACT-4|Pronunciation|4|2|
EE-PRO-C1-L43|EE-PRO-C1-L43-ACT-5|Discussion|5|1|
EE-PRO-C1-L44|EE-PRO-C1-L44-ACT-1|Warm-up|1|1|
EE-PRO-C1-L44|EE-PRO-C1-L44-ACT-2|Language Presentation/Review|2|9|
EE-PRO-C1-L44|EE-PRO-C1-L44-ACT-3|Listening|3|2|
EE-PRO-C1-L44|EE-PRO-C1-L44-ACT-4|Language Practice|4|6|
EE-PRO-C1-L44|EE-PRO-C1-L44-ACT-5|Pronunciation|5|1|
EE-PRO-C1-L44|EE-PRO-C1-L44-ACT-6|Discussion|6|1|
EE-PRO-C1-L45|EE-PRO-C1-L45-ACT-1|Warm-up|1|1|
EE-PRO-C1-L45|EE-PRO-C1-L45-ACT-2|Language Presentation/Review|2|6|
EE-PRO-C1-L45|EE-PRO-C1-L45-ACT-3|Listening|3|5|
EE-PRO-C1-L45|EE-PRO-C1-L45-ACT-4|Language Practice|4|6|
EE-PRO-C1-L45|EE-PRO-C1-L45-ACT-5|Pronunciation|5|1|
EE-PRO-C1-L45|EE-PRO-C1-L45-ACT-6|Discussion|6|1|
EE-PRO-C1-L46|EE-PRO-C1-L46-ACT-1|Warm-up|1|1|
EE-PRO-C1-L46|EE-PRO-C1-L46-ACT-2|Vocabulary|2|11|
EE-PRO-C1-L46|EE-PRO-C1-L46-ACT-3|Listening|3|6|
EE-PRO-C1-L46|EE-PRO-C1-L46-ACT-4|Pronunciation|4|10|
EE-PRO-C1-L46|EE-PRO-C1-L46-ACT-5|Language Practice|5|6|
EE-PRO-C1-L46|EE-PRO-C1-L46-ACT-6|Discussion|6|2|
EE-PRO-C1-L47|EE-PRO-C1-L47-ACT-1|Warm-up|1|1|
EE-PRO-C1-L47|EE-PRO-C1-L47-ACT-2|Vocabulary|2|9|
EE-PRO-C1-L47|EE-PRO-C1-L47-ACT-3|Listening|3|5|
EE-PRO-C1-L47|EE-PRO-C1-L47-ACT-4|Pronunciation|4|5|
EE-PRO-C1-L47|EE-PRO-C1-L47-ACT-5|Language Practice|5|7|
EE-PRO-C1-L47|EE-PRO-C1-L47-ACT-6|Discussion|6|2|
EE-PRO-C1-L48|EE-PRO-C1-L48-ACT-1|Warm-up|1|1|
EE-PRO-C1-L48|EE-PRO-C1-L48-ACT-2|Language Presentation/Review|2|10|
EE-PRO-C1-L48|EE-PRO-C1-L48-ACT-3|Listening|3|7|
EE-PRO-C1-L48|EE-PRO-C1-L48-ACT-4|Language Practice|4|8|
EE-PRO-C1-L48|EE-PRO-C1-L48-ACT-5|Pronunciation|5|2|
EE-PRO-C1-L48|EE-PRO-C1-L48-ACT-6|Role-play|6|2|
